topic,similarity,nouns,probabilities
76,0.0685572382703095,"['最後', '仕事始め', 'ニスヤキ', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'CPU']","[0.9888372, 5.45889e-07, 5.45889e-07, 5.45889e-07, 5.45889e-07, 5.45889e-07, 5.45889e-07, 5.45889e-07, 5.45889e-07, 5.45889e-07]"
105,0.06841909090959854,"['ロケ', 'グミ', 'タン', '塩味', 'ケン', '田曽', '鉄の女', 'スペック', 'CPU', '総額']","[0.90956324, 0.03272626, 0.0129345115, 0.012465599, 0.0015997331, 1.502118e-06, 1.502118e-06, 1.502118e-06, 1.502118e-06, 1.502118e-06]"
82,0.06831578290114974,"['現実', '時代', '感覚', 'ほん', '背筋', '毛穴', '生理', '元君', '田曽', '鉄の女']","[0.4902416, 0.33273926, 0.1177248, 0.036925152, 0.014949499, 3.629134e-07, 3.629134e-07, 3.629134e-07, 3.629134e-07, 3.629134e-07]"
124,0.06805562454666367,"['全員', 'ただ', 'イカ', '毛穴', '元君', 'CPU', '総額', 'スペック', '田曽', '鉄の女']","[0.6637895, 0.3065993, 0.016483063, 6.420456e-07, 6.420456e-07, 6.420456e-07, 6.420456e-07, 6.420456e-07, 6.420456e-07, 6.420456e-07]"
191,0.06801237852784987,"['動画', 'マイク', 'バランス', '当て', '元君', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.4320016, 0.38756427, 0.1484599, 0.0032485966, 1.4049585e-06, 1.4049585e-06, 1.4049585e-06, 1.4049585e-06, 1.4049585e-06, 1.4049585e-06]"
123,0.06792340464396515,"['クラス', 'おじいちゃん', 'くら', 'ドット', '鉄の女', '毛穴', '元君', '田曽', 'ニスヤキ', 'スペック']","[0.82492316, 0.10886124, 0.04806735, 0.000363337, 8.698354e-07, 8.698354e-07, 8.698354e-07, 8.698354e-07, 8.698354e-07, 8.698354e-07]"
20,0.06785089147474706,"['家族', 'あん', '元君', 'ルンド', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.530128, 0.4504856, 9.4807444e-07, 9.4807444e-07, 9.4807444e-07, 9.4807444e-07, 9.4807444e-07, 9.4807444e-07, 9.4807444e-07, 9.4807444e-07]"
173,0.06778920960410259,"['トイレ', '笑顔', '毛穴', '生理', '争奪戦', 'CPU', '総額', 'スペック', '田曽', '鉄の女']","[0.7387772, 0.23043534, 1.5056612e-06, 1.5056612e-06, 1.5056612e-06, 1.5056612e-06, 1.5056612e-06, 1.5056612e-06, 1.5056612e-06, 1.5056612e-06]"
122,0.06771379552705444,"['フェス', '久々', '生理', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '争奪戦']","[0.88012433, 0.08517878, 1.6968448e-06, 1.6968448e-06, 1.6968448e-06, 1.6968448e-06, 1.6968448e-06, 1.6968448e-06, 1.6968448e-06, 1.6968448e-06]"
168,0.06764135952217482,"['人気', '仕事始め', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'CPU']","[0.92264795, 3.7826926e-06, 3.7826926e-06, 3.7826926e-06, 3.7826926e-06, 3.7826926e-06, 3.7826926e-06, 3.7826926e-06, 3.7826926e-06, 3.7826926e-06]"
166,0.06763304019135927,"['最終', 'マン', '運命', '仕事始め', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君']","[0.6164098, 0.1916281, 0.1581675, 1.6527816e-06, 1.6527816e-06, 1.6527816e-06, 1.6527816e-06, 1.6527816e-06, 1.6527816e-06, 1.6527816e-06]"
135,0.06728113618307238,"['部分', 'カス', '生理', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴', 'トム']","[0.6931776, 0.27680668, 1.467895e-06, 1.467895e-06, 1.467895e-06, 1.467895e-06, 1.467895e-06, 1.467895e-06, 1.467895e-06, 1.467895e-06]"
167,0.06727540311858646,"['ライブ', '楽屋', '出川', '元君', '生理', '仕事始め', 'スペック', '田曽', 'ニスヤキ', '鉄の女']","[0.72854257, 0.192373, 0.07203488, 3.4476517e-07, 3.4476517e-07, 3.4476517e-07, 3.4476517e-07, 3.4476517e-07, 3.4476517e-07, 3.4476517e-07]"
175,0.0672679838820523,"['お客さん', '後ろ', '毛穴', '元君', 'CPU', '総額', 'スペック', '田曽', '鉄の女', 'トム']","[0.5060083, 0.46842974, 1.2500946e-06, 1.2500946e-06, 1.2500946e-06, 1.2500946e-06, 1.2500946e-06, 1.2500946e-06, 1.2500946e-06, 1.2500946e-06]"
163,0.06722834936157424,"['こん', '対象', '酢豚', 'カメラマン', '鉄の女', '生理', '毛穴', 'スペック', 'ルンド', '田曽']","[0.78315085, 0.17754401, 0.011675058, 0.005787492, 1.068301e-06, 1.068301e-06, 1.068301e-06, 1.068301e-06, 1.068301e-06, 1.068301e-06]"
42,0.06713972892474038,"['タオル', '才能', 'ジャンル', 'タッチパネル', '仕事始め', '田曽', '鉄の女', '毛穴', '生理', '元君']","[0.37943032, 0.2911671, 0.24479519, 0.026741255, 2.830193e-06, 2.830193e-06, 2.830193e-06, 2.830193e-06, 2.830193e-06, 2.830193e-06]"
52,0.06697821580532373,"['ゲスト', '仕事始め', 'ニスヤキ', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'CPU']","[0.9663617, 1.6449666e-06, 1.6449666e-06, 1.6449666e-06, 1.6449666e-06, 1.6449666e-06, 1.6449666e-06, 1.6449666e-06, 1.6449666e-06, 1.6449666e-06]"
48,0.06690330352540452,"['大阪', '兄弟', '生理', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴', 'トム']","[0.5714124, 0.38933444, 1.9196702e-06, 1.9196702e-06, 1.9196702e-06, 1.9196702e-06, 1.9196702e-06, 1.9196702e-06, 1.9196702e-06, 1.9196702e-06]"
93,0.06665831791384552,"['おじさん', '好きだ', '元君', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.86044014, 0.1209835, 9.0847607e-07, 9.0847607e-07, 9.0847607e-07, 9.0847607e-07, 9.0847607e-07, 9.0847607e-07, 9.0847607e-07, 9.0847607e-07]"
36,0.06659927884731418,"['地域', '本番前', 'オンエア', '仕事始め', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.5361278, 0.2467736, 0.1512262, 3.2216237e-06, 3.2216237e-06, 3.2216237e-06, 3.2216237e-06, 3.2216237e-06, 3.2216237e-06, 3.2216237e-06]"
65,0.06658134683664958,"['大谷', 'モノマネ', '元君', '争奪戦', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.77598554, 0.17874381, 2.213943e-06, 2.213943e-06, 2.213943e-06, 2.213943e-06, 2.213943e-06, 2.213943e-06, 2.213943e-06, 2.213943e-06]"
164,0.06650526149232357,"['いち', '元君', '仕事始め', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '争奪戦']","[0.8961326, 5.079344e-06, 5.079344e-06, 5.079344e-06, 5.079344e-06, 5.079344e-06, 5.079344e-06, 5.079344e-06, 5.079344e-06, 5.079344e-06]"
121,0.06642794839605047,"['思い', '仕事始め', 'ニスヤキ', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'CPU']","[0.94889903, 2.4989406e-06, 2.4989406e-06, 2.4989406e-06, 2.4989406e-06, 2.4989406e-06, 2.4989406e-06, 2.4989406e-06, 2.4989406e-06, 2.4989406e-06]"
133,0.06642217483552118,"['先生', 'テレビ', 'そば', '毛穴', '争奪戦', 'CPU', '総額', 'スペック', '田曽', '鉄の女']","[0.49228087, 0.44822335, 0.051007252, 4.1514815e-07, 4.1514815e-07, 4.1514815e-07, 4.1514815e-07, 4.1514815e-07, 4.1514815e-07, 4.1514815e-07]"
106,0.06637477695148085,"['スタジオ', 'アイドル', 'ソロ', 'あい', '総額', '争奪戦', 'スペック', '鉄の女', 'CPU', 'トム']","[0.56942964, 0.30997908, 0.06972673, 0.037295222, 6.636702e-07, 6.636702e-07, 6.636702e-07, 6.636702e-07, 6.636702e-07, 6.636702e-07]"
190,0.0662434648328581,"['ドラマ', '仕事始め', 'ニスヤキ', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'CPU']","[0.96665746, 1.6305225e-06, 1.6305225e-06, 1.6305225e-06, 1.6305225e-06, 1.6305225e-06, 1.6305225e-06, 1.6305225e-06, 1.6305225e-06, 1.6305225e-06]"
183,0.06622669681442436,"['食べ物', 'マウント', '生理', '元君', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '争奪戦']","[0.6998994, 0.21724576, 4.051974e-06, 4.051974e-06, 4.051974e-06, 4.051974e-06, 4.051974e-06, 4.051974e-06, 4.051974e-06, 4.051974e-06]"
71,0.06614974657340406,"['ノリ', 'おかげ', '生理', '仕事始め', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.5928784, 0.37331116, 1.6534849e-06, 1.6534849e-06, 1.6534849e-06, 1.6534849e-06, 1.6534849e-06, 1.6534849e-06, 1.6534849e-06, 1.6534849e-06]"
90,0.06592100060085852,"['たん', '仕事始め', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'CPU']","[0.97864187, 1.0444427e-06, 1.0444427e-06, 1.0444427e-06, 1.0444427e-06, 1.0444427e-06, 1.0444427e-06, 1.0444427e-06, 1.0444427e-06, 1.0444427e-06]"
160,0.06578395910764187,"['女子', 'ランキング', 'トップ', 'スペシャル', '分野', 'スペック', '総額', '田曽', '鉄の女', '言えなかったこと']","[0.3540085, 0.21045727, 0.18248595, 0.14859991, 0.085753515, 9.1439523e-07, 9.1439523e-07, 9.1439523e-07, 9.1439523e-07, 9.1439523e-07]"
61,0.06578142634679814,"['ギャグ', 'カップル', 'エグ', '生理', 'ルンド', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.8101786, 0.055989943, 0.026502922, 5.249115e-06, 5.249115e-06, 5.249115e-06, 5.249115e-06, 5.249115e-06, 5.249115e-06, 5.249115e-06]"
125,0.06577396295528645,"['本人', '仕事始め', 'ニスヤキ', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'CPU']","[0.90292525, 4.747153e-06, 4.747153e-06, 4.747153e-06, 4.747153e-06, 4.747153e-06, 4.747153e-06, 4.747153e-06, 4.747153e-06, 4.747153e-06]"
138,0.0657447178587282,"['フロア', '笑い', '荷物', '仕事始め', '田曽', '鉄の女', '毛穴', '生理', '元君', '総額']","[0.65060085, 0.27505347, 0.023804663, 2.471829e-06, 2.471829e-06, 2.471829e-06, 2.471829e-06, 2.471829e-06, 2.471829e-06, 2.471829e-06]"
4,0.06574435283684105,"['野菜', 'スポット', '生理', '元君', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '争奪戦']","[0.74046016, 0.16445768, 4.6499536e-06, 4.6499536e-06, 4.6499536e-06, 4.6499536e-06, 4.6499536e-06, 4.6499536e-06, 4.6499536e-06, 4.6499536e-06]"
99,0.06559840574263004,"['どん', 'ギリ', '通路', '真実', '毛穴', '生理', '田曽', '鉄の女', 'スペック', 'ルンド']","[0.64049006, 0.23794505, 0.042343218, 0.012390406, 3.2686696e-06, 3.2686696e-06, 3.2686696e-06, 3.2686696e-06, 3.2686696e-06, 3.2686696e-06]"
80,0.0654522181998968,"['未来', 'ハッシュタグ', '博士', '元君', 'ルンド', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.5487187, 0.41982284, 0.010472276, 1.0263766e-06, 1.0263766e-06, 1.0263766e-06, 1.0263766e-06, 1.0263766e-06, 1.0263766e-06, 1.0263766e-06]"
64,0.0653715666229703,"['スタッフ', 'したこと', '生理', '仕事始め', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.9677629, 0.0239446, 4.0553888e-07, 4.0553888e-07, 4.0553888e-07, 4.0553888e-07, 4.0553888e-07, 4.0553888e-07, 4.0553888e-07, 4.0553888e-07]"
32,0.06525544757012339,"['藤原', '英語', '角度', 'スマブラ', '正面', 'グラウンド', '田曽', '総額', 'トム', 'CPU']","[0.2801922, 0.23343751, 0.22253817, 0.10337818, 0.09381318, 0.032805968, 1.655002e-06, 1.655002e-06, 1.655002e-06, 1.655002e-06]"
94,0.06523341123104845,"['同士', 'ふふ', '毛穴', '元君', 'CPU', '総額', 'スペック', '田曽', '鉄の女', 'トム']","[0.93123996, 0.04697811, 1.0652287e-06, 1.0652287e-06, 1.0652287e-06, 1.0652287e-06, 1.0652287e-06, 1.0652287e-06, 1.0652287e-06, 1.0652287e-06]"
118,0.06521111328612844,"['理由', 'CM', 'お姉ちゃん', '生理', 'ルンド', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.50283, 0.40578878, 0.072192796, 9.3844676e-07, 9.3844676e-07, 9.3844676e-07, 9.3844676e-07, 9.3844676e-07, 9.3844676e-07, 9.3844676e-07]"
31,0.06516750232857034,"['人生', 'バカ', '生理', '仕事始め', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.7706197, 0.20594752, 1.1459715e-06, 1.1459715e-06, 1.1459715e-06, 1.1459715e-06, 1.1459715e-06, 1.1459715e-06, 1.1459715e-06, 1.1459715e-06]"
18,0.06515091735651371,"['映画', 'スイッチ', 'お芝居', '生理', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.8100493, 0.13693129, 0.03928339, 6.71789e-07, 6.71789e-07, 6.71789e-07, 6.71789e-07, 6.71789e-07, 6.71789e-07, 6.71789e-07]"
156,0.06515039630556597,"['アプリ', '生配信', '届け', 'アカウント', '無料', '同時', 'ライブ映像', 'ライブ配信', '鉄の女', 'CPU']","[0.23616742, 0.23069131, 0.15550624, 0.110264525, 0.073931314, 0.06517327, 0.06408566, 0.055933755, 4.0340902e-07, 4.0340902e-07]"
46,0.06510753011862432,"['ネタ', '尾崎', '元君', 'ルンド', 'スペック', '田曽', '鉄の女', '毛穴', '生理', 'CPU']","[0.9824978, 0.0010357195, 8.052791e-07, 8.052791e-07, 8.052791e-07, 8.052791e-07, 8.052791e-07, 8.052791e-07, 8.052791e-07, 8.052791e-07]"
24,0.06506972381464152,"['ねこ', '真っ赤', '元君', 'ルンド', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.94651896, 0.0021029816, 2.5126262e-06, 2.5126262e-06, 2.5126262e-06, 2.5126262e-06, 2.5126262e-06, 2.5126262e-06, 2.5126262e-06, 2.5126262e-06]"
62,0.06498219486355786,"['たま', 'ペットボトル', 'こんばんは', 'おいで', 'ひかり', '総額', '密室', 'スペック', '鉄の女', 'CPU']","[0.6587538, 0.23201022, 0.051268317, 0.02673321, 0.008292823, 1.1221184e-06, 1.1221184e-06, 1.1221184e-06, 1.1221184e-06, 1.1221184e-06]"
146,0.06489812281313373,"['タイトル', '界隈', '元君', 'ルンド', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.90009916, 0.054188125, 2.2355514e-06, 2.2355514e-06, 2.2355514e-06, 2.2355514e-06, 2.2355514e-06, 2.2355514e-06, 2.2355514e-06, 2.2355514e-06]"
180,0.06477067615539592,"['興味', 'そん', '元君', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '争奪戦']","[0.5769427, 0.3927758, 1.4808967e-06, 1.4808967e-06, 1.4808967e-06, 1.4808967e-06, 1.4808967e-06, 1.4808967e-06, 1.4808967e-06, 1.4808967e-06]"
41,0.06461541114375359,"['男の子', '高め', '様子', '醍醐味', '有田', '鉄の女', '田曽', '争奪戦', '総額', 'CPU']","[0.4811164, 0.22897711, 0.17912264, 0.052631013, 0.008812122, 2.4133342e-06, 2.4133342e-06, 2.4133342e-06, 2.4133342e-06, 2.4133342e-06]"
77,0.06455504856277966,"['歌詞', '最終回', '初心者', '片足', 'もっともっと', '最前列', '総額', 'スペック', '鉄の女', 'CPU']","[0.8146105, 0.082263306, 0.052357126, 0.013381676, 0.010952309, 0.0037060003, 1.1117729e-06, 1.1117729e-06, 1.1117729e-06, 1.1117729e-06]"
87,0.0645307865837296,"['タイ', 'エックス', '受け', '手のひら', '会議室', '毛穴', '鉄の女', '生理', '田曽', '総額']","[0.74245715, 0.099061824, 0.052042153, 0.042187463, 0.014576651, 2.429672e-06, 2.429672e-06, 2.429672e-06, 2.429672e-06, 2.429672e-06]"
107,0.06450248202321175,"['ネット', '芸能人', '韓国', 'らい', '生理', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.6170381, 0.20155121, 0.13023311, 0.02271013, 1.3923394e-06, 1.3923394e-06, 1.3923394e-06, 1.3923394e-06, 1.3923394e-06, 1.3923394e-06]"
119,0.06449566022582487,"['グッズ', 'キャラ', '生理', '仕事始め', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.5451467, 0.43561426, 9.4085846e-07, 9.4085846e-07, 9.4085846e-07, 9.4085846e-07, 9.4085846e-07, 9.4085846e-07, 9.4085846e-07, 9.4085846e-07]"
